opportunity_id,sales_agent,manager,regional_office,account,sector,office_location,product,series,sales_price,deal_stage,engage_date,close_date,close_value
YIU1B39V,Anna Snelling,Dustin Brinkmann,Central ,NULL,NULL,NULL,GTX Basic,GTX,550,Prospecting,NULL,NULL,NULL
YIZ1VQ3U,Hayden Neloms,Celia Rouche,West ,Hottechi,technolgy,Korea,MG Advanced,MG,3393,Lost,4/14/2017,4/15/2017,0
YJIH415V,Donn Cantrell,Rocco Neubert,East ,Kan-code,software,United States,MG Advanced,MG,3393,Won,2/19/2017,5/10/2017,3222
YJJ1BLPQ,Niesha Huffines,Melvin Marxen,Central ,Finhigh,finance,United States,MG Advanced,MG,3393,Won,3/6/2017,5/15/2017,3423
YJTQSZ9D,Gladys Colclough,Melvin Marxen,Central ,Inity,marketing,United States,GTX Plus Basic,GTX,1096,Won,12/27/2017,12/30/2017,1052
YKBJP191,Darcel Schlecht,Melvin Marxen,Central ,Faxquote,telecommunications,United States,GTXPro,GTX,4821,Prospecting,NULL,NULL,NULL
YKBRF0NG,Kary Hendrixson,Summer Sewald,West ,Nam-zim,services,Brazil,GTX Plus Basic,GTX,1096,Won,7/13/2017,8/9/2017,1014
YKC8JUSY,Boris Faz,Rocco Neubert,East ,Mathtouch,marketing,Jordan,GTX Plus Pro,GTX,5482,Lost,6/18/2017,7/1/2017,0
YKMHSGNU,Hayden Neloms,Celia Rouche,West ,Y-corporation,employment,United States,MG Advanced,MG,3393,Lost,8/14/2017,11/29/2017,0
YKZFQT7K,Cassey Cress,Rocco Neubert,East ,Kinnamplus,retail,United States,GTX Basic,GTX,550,Lost,9/26/2017,10/5/2017,0
YL29KX3L,Anna Snelling,Dustin Brinkmann,Central ,Zumgoity,medical,United States,GTX Plus Basic,GTX,1096,Prospecting,NULL,NULL,NULL
YL7XWUYO,Lajuana Vencill,Dustin Brinkmann,Central ,Codehow,software,United States,GTX Basic,GTX,550,Won,3/11/2017,6/17/2017,459
YL98GKZF,James Ascencio,Summer Sewald,West ,Golddex,finance,United States,GTXPro,GTX,4821,Lost,5/12/2017,8/1/2017,0
YLK0MRJ3,Kary Hendrixson,Summer Sewald,West ,Iselectrics,technolgy,United States,GTX Basic,GTX,550,Engaging,4/1/2017,NULL,NULL
YM5F751C,Versie Hillebrand,Dustin Brinkmann,Central ,Statholdings,employment,United States,MG Special,MG,55,Won,10/27/2017,10/28/2017,50
YM8DBAFV,Cassey Cress,Rocco Neubert,East ,Sumace,retail,Romania,GTX Basic,GTX,550,Engaging,2/5/2017,NULL,NULL
YMGWLEHY,Garret Kinder,Cara Losch,East ,Betasoloin,medical,United States,GTXPro,GTX,4821,Won,1/9/2017,3/21/2017,3822
YMI68O7S,Marty Freudenburg,Melvin Marxen,Central ,Zumgoity,medical,United States,GTX Plus Basic,GTX,1096,Prospecting,NULL,NULL,NULL
YMMQA65I,Rosalina Dieter,Celia Rouche,West ,Condax,medical,United States,MG Special,MG,55,Won,4/26/2017,4/28/2017,53
YMS8IG4L,Donn Cantrell,Rocco Neubert,East ,Umbrella Corporation,finance,United States,GTX Basic,GTX,550,Won,5/17/2017,5/27/2017,441
YMWG4Z3S,Kary Hendrixson,Summer Sewald,West ,Warephase,services,United States,GTX Plus Basic,GTX,1096,Engaging,11/23/2017,NULL,NULL
YND6FAFG,Corliss Cosme,Cara Losch,East ,Kan-code,software,United States,MG Special,MG,55,Lost,9/12/2017,12/1/2017,0
YNKWBEEN,Reed Clapper,Rocco Neubert,East ,Kan-code,software,United States,GTX Basic,GTX,550,Won,3/4/2017,6/27/2017,521
YNP9PI1X,Niesha Huffines,Melvin Marxen,Central ,Codehow,software,United States,GTX Plus Basic,GTX,1096,Won,2/3/2017,6/15/2017,1018
YNYZNOWR,Hayden Neloms,Celia Rouche,West ,Cheers,entertainment,United States,MG Advanced,MG,3393,Lost,7/12/2017,7/25/2017,0
YO32O3T9,Zane Levy,Summer Sewald,West ,Lexiqvolax,medical,United States,GTXPro,GTX,4821,Lost,2/17/2017,5/28/2017,0
YOFRJU68,Kami Bicknell,Summer Sewald,West ,Blackzim,retail,United States,MG Advanced,MG,3393,Won,7/29/2017,9/29/2017,3463
YOISPUC6,Corliss Cosme,Cara Losch,East ,Kan-code,software,United States,GTX Plus Basic,GTX,1096,Lost,2/25/2017,5/21/2017,0
YOQCQ4UO,Kami Bicknell,Summer Sewald,West ,Hottechi,technolgy,Korea,GTX Basic,GTX,550,Won,2/8/2017,3/18/2017,534
YP8QKKEZ,Zane Levy,Summer Sewald,West ,Doncon,technolgy,United States,GTX Basic,GTX,550,Lost,3/1/2017,5/31/2017,0
YPM5PZMD,Vicki Laflamme,Celia Rouche,West ,NULL,NULL,NULL,MG Special,MG,55,Engaging,9/3/2017,NULL,NULL
YPRHMUIB,Darcel Schlecht,Melvin Marxen,Central ,Stanredtax,finance,United States,GTXPro,GTX,4821,Won,10/5/2017,12/22/2017,5009
YPSXMDRH,Daniell Hammack,Rocco Neubert,East ,The New York Inquirer,medical,United States,GTXPro,GTX,4821,Won,9/22/2017,12/23/2017,4976
YQ0Y0YQS,Violet Mclelland,Cara Losch,East ,Newex,services,Germany,MG Advanced,MG,3393,Engaging,3/5/2017,NULL,NULL
YQ24IWRQ,Daniell Hammack,Rocco Neubert,East ,Ganjaflex,retail,Japan,GTX Basic,GTX,550,Won,2/26/2017,5/27/2017,592
YQ6VELF1,Darcel Schlecht,Melvin Marxen,Central ,Streethex,retail,Belgium,GTXPro,GTX,4821,Lost,6/26/2017,7/3/2017,0
YQACOZV4,Cassey Cress,Rocco Neubert,East ,Xx-zobam,entertainment,United States,GTX Plus Basic,GTX,1096,Lost,7/22/2017,9/12/2017,0
YQFF7GFK,Versie Hillebrand,Dustin Brinkmann,Central ,Inity,marketing,United States,GTX Plus Basic,GTX,1096,Won,5/12/2017,8/11/2017,1083
YQJGEI71,James Ascencio,Summer Sewald,West ,NULL,NULL,NULL,GTX Plus Pro,GTX,5482,Engaging,10/19/2017,NULL,NULL
YQK2K6U5,Darcel Schlecht,Melvin Marxen,Central ,Betatech,medical,Kenya,GTX Basic,GTX,550,Won,6/17/2017,8/22/2017,576
YQXAY03C,Cassey Cress,Rocco Neubert,East ,Umbrella Corporation,finance,United States,MG Advanced,MG,3393,Lost,4/14/2017,4/19/2017,0
YR4EFQ4C,Reed Clapper,Rocco Neubert,East ,Bubba Gump,software,United States,GTXPro,GTX,4821,Won,9/9/2017,12/3/2017,4647
YR4W59KS,Darcel Schlecht,Melvin Marxen,Central ,Finhigh,finance,United States,GTXPro,GTX,4821,Lost,1/28/2017,5/18/2017,0
YRTI0EKE,Rosalina Dieter,Celia Rouche,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,5/29/2017,NULL,NULL
YRWX35AS,Reed Clapper,Rocco Neubert,East ,Ontomedia,employment,United States,GTXPro,GTX,4821,Lost,7/23/2017,7/31/2017,0
YRXDI9E8,Vicki Laflamme,Celia Rouche,West ,Cheers,entertainment,United States,MG Advanced,MG,3393,Lost,7/11/2017,11/5/2017,0
YRYMSUE3,Niesha Huffines,Melvin Marxen,Central ,Gogozoom,telecommunications,United States,GTX Basic,GTX,550,Won,6/22/2017,7/3/2017,557
YSFFEUCQ,Zane Levy,Summer Sewald,West ,Groovestreet,retail,United States,GTX Plus Basic,GTX,1096,Lost,10/23/2017,10/28/2017,0
YSNODM63,Cecily Lampkin,Dustin Brinkmann,Central ,Streethex,retail,Belgium,GTX Plus Pro,GTX,5482,Lost,6/20/2017,6/27/2017,0
YSOUU0T0,Vicki Laflamme,Celia Rouche,West ,Plusstrip,entertainment,United States,GTX Basic,GTX,550,Lost,6/26/2017,7/7/2017,0
YST07PM6,Zane Levy,Summer Sewald,West ,Doncon,technolgy,United States,GTX Plus Pro,GTX,5482,Lost,7/8/2017,7/17/2017,0
YT2QLCVS,Hayden Neloms,Celia Rouche,West ,Groovestreet,retail,United States,MG Advanced,MG,3393,Won,6/14/2017,6/28/2017,3539
YT34YUZN,Corliss Cosme,Cara Losch,East ,Betasoloin,medical,United States,GTXPro,GTX,4821,Engaging,6/12/2017,NULL,NULL
YT5GLR6D,Cassey Cress,Rocco Neubert,East ,Kinnamplus,retail,United States,MG Advanced,MG,3393,Won,10/24/2017,11/2/2017,3588
YT5I3AUS,Reed Clapper,Rocco Neubert,East ,Xx-zobam,entertainment,United States,GTX Basic,GTX,550,Won,7/23/2017,7/31/2017,494
YT7QY06V,Hayden Neloms,Celia Rouche,West ,Newex,services,Germany,MG Advanced,MG,3393,Won,4/8/2017,4/14/2017,3224
YT8YYRTU,Maureen Marcano,Summer Sewald,West ,Cheers,entertainment,United States,GTX Plus Basic,GTX,1096,Won,6/12/2017,8/29/2017,1250
YT9PLSVL,Lajuana Vencill,Dustin Brinkmann,Central ,Streethex,retail,Belgium,GTX Basic,GTX,550,Won,6/6/2017,9/15/2017,584
YTGQKC7A,Rosalina Dieter,Celia Rouche,West ,Dalttechnology,software,United States,MG Special,MG,55,Engaging,6/3/2017,NULL,NULL
YTL8VNGT,Kami Bicknell,Summer Sewald,West ,J-Texon,retail,United States,GTX Basic,GTX,550,Won,4/3/2017,4/12/2017,565
YTMPHIQY,Violet Mclelland,Cara Losch,East ,Ganjaflex,retail,Japan,MG Advanced,MG,3393,Lost,8/25/2017,8/30/2017,0
YTQH4YM9,Versie Hillebrand,Dustin Brinkmann,Central ,Cancity,retail,United States,MG Special,MG,55,Won,7/4/2017,7/5/2017,63
YTSX7IW3,Markita Hansen,Celia Rouche,West ,Blackzim,retail,United States,MG Special,MG,55,Won,6/24/2017,7/2/2017,59
YUGFGRUT,Vicki Laflamme,Celia Rouche,West ,Groovestreet,retail,United States,GTX Basic,GTX,550,Won,7/27/2017,8/6/2017,651
YUH42UOF,Cassey Cress,Rocco Neubert,East ,Initech,telecommunications,United States,GTX Basic,GTX,550,Lost,4/28/2017,5/12/2017,0
YUORNX7C,Versie Hillebrand,Dustin Brinkmann,Central ,Inity,marketing,United States,MG Special,MG,55,Won,7/28/2017,11/1/2017,53
YUUD6GIT,Boris Faz,Rocco Neubert,East ,Umbrella Corporation,finance,United States,GTX Plus Basic,GTX,1096,Won,10/7/2017,11/19/2017,1148
YUVNXSSD,Versie Hillebrand,Dustin Brinkmann,Central ,Konmatfix,marketing,United States,MG Special,MG,55,Lost,9/5/2017,9/15/2017,0
YVDQ80A0,Maureen Marcano,Summer Sewald,West ,NULL,NULL,NULL,GTX Plus Basic,GTX,1096,Engaging,7/15/2017,NULL,NULL
YVFK9Q0W,Niesha Huffines,Melvin Marxen,Central ,Faxquote,telecommunications,United States,MG Advanced,MG,3393,Prospecting,NULL,NULL,NULL
YVGDC8L2,Marty Freudenburg,Melvin Marxen,Central ,Rangreen,technolgy,Panama,MG Special,MG,55,Won,7/17/2017,7/26/2017,53
YVJ3V0ZI,James Ascencio,Summer Sewald,West ,Green-Plus,services,United States,GTX Basic,GTX,550,Won,8/22/2017,12/20/2017,476
YVXKNYSM,Corliss Cosme,Cara Losch,East ,NULL,NULL,NULL,GTXPro,GTX,4821,Engaging,5/7/2017,NULL,NULL
YW14K7PE,Wilburn Farren,Cara Losch,East ,Vehement Capital Partners,finance,United States,GTX Plus Pro,GTX,5482,Won,5/26/2017,9/23/2017,5198
YWF7W7H8,Lajuana Vencill,Dustin Brinkmann,Central ,Hottechi,technolgy,Korea,GTX Plus Pro,GTX,5482,Won,3/30/2017,4/7/2017,5728
YWGU40CP,Darcel Schlecht,Melvin Marxen,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,7/31/2017,NULL,NULL
YWKFH7VT,Cassey Cress,Rocco Neubert,East ,Mathtouch,marketing,Jordan,GTX Basic,GTX,550,Lost,6/26/2017,9/27/2017,0
YWKJW726,Versie Hillebrand,Dustin Brinkmann,Central ,Stanredtax,finance,United States,MG Special,MG,55,Won,6/11/2017,8/20/2017,43
YWWVWOO4,Kami Bicknell,Summer Sewald,West ,Rantouch,telecommunications,United States,MG Advanced,MG,3393,Lost,6/14/2017,6/20/2017,0
YX4E972E,Markita Hansen,Celia Rouche,West ,Conecom,technolgy,United States,GTXPro,GTX,4821,Engaging,6/14/2017,NULL,NULL
YXOM4S7G,Anna Snelling,Dustin Brinkmann,Central ,Finhigh,finance,United States,MG Special,MG,55,Lost,4/10/2017,4/11/2017,0
YXXWQA4G,Zane Levy,Summer Sewald,West ,NULL,NULL,NULL,MG Advanced,MG,3393,Engaging,6/15/2017,NULL,NULL
YY2DWBG5,Versie Hillebrand,Dustin Brinkmann,Central ,Ron-tech,medical,United States,MG Advanced,MG,3393,Engaging,7/24/2017,NULL,NULL
YY39ZQNV,Cassey Cress,Rocco Neubert,East ,The New York Inquirer,medical,United States,GTXPro,GTX,4821,Won,6/15/2017,9/1/2017,5857
YY3ACGA2,Vicki Laflamme,Celia Rouche,West ,Kan-code,software,United States,GTX Basic,GTX,550,Won,7/1/2017,7/11/2017,571
YY4VFPND,Kary Hendrixson,Summer Sewald,West ,Golddex,finance,United States,GTX Plus Basic,GTX,1096,Won,12/8/2017,12/29/2017,1168
YYAZ4JBY,Reed Clapper,Rocco Neubert,East ,Ganjaflex,retail,Japan,GTXPro,GTX,4821,Won,3/24/2017,4/3/2017,4440
YYJILFBU,Corliss Cosme,Cara Losch,East ,Plussunin,retail,United States,GTX Plus Pro,GTX,5482,Lost,4/20/2017,5/1/2017,0
YYMKOAVY,Marty Freudenburg,Melvin Marxen,Central ,Donquadtech,technolgy,United States,GTX Plus Basic,GTX,1096,Prospecting,NULL,NULL,NULL
YYRYSVOO,Darcel Schlecht,Melvin Marxen,Central ,Bioholding,medical,Philipines,GTXPro,GTX,4821,Won,7/13/2017,7/16/2017,5382
YYTZSTL0,Rosie Papadopoulos,Cara Losch,East ,NULL,NULL,NULL,GTX Plus Pro,GTX,5482,Engaging,7/7/2017,NULL,NULL
YYU1J6E1,Anna Snelling,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,7/27/2017,NULL,NULL
YYUJ1DCF,Anna Snelling,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Advanced,MG,3393,Prospecting,NULL,NULL,NULL
YZ1EYM3Y,Jonathan Berthelot,Melvin Marxen,Central ,Ron-tech,medical,United States,MG Advanced,MG,3393,Won,3/8/2017,3/18/2017,3217
YZ4AIQQR,Gladys Colclough,Melvin Marxen,Central ,Betatech,medical,Kenya,MG Advanced,MG,3393,Lost,4/15/2017,4/16/2017,0
YZ9ZKK3P,Hayden Neloms,Celia Rouche,West ,Finjob,employment,United States,MG Special,MG,55,Won,3/16/2017,5/8/2017,56
YZGDW4G1,Violet Mclelland,Cara Losch,East ,Initech,telecommunications,United States,MG Special,MG,55,Won,12/18/2016,3/14/2017,64
YZJLPVJG,Donn Cantrell,Rocco Neubert,East ,Konex,technolgy,United States,GTX Plus Pro,GTX,5482,Won,7/3/2017,7/4/2017,4915
YZX90X8X,Wilburn Farren,Cara Losch,East ,Umbrella Corporation,finance,United States,GTXPro,GTX,4821,Won,12/19/2017,12/28/2017,4315
Z005FB1N,Markita Hansen,Celia Rouche,West ,Hottechi,technolgy,Korea,MG Advanced,MG,3393,Lost,7/1/2017,7/8/2017,0
Z032GGRE,Darcel Schlecht,Melvin Marxen,Central ,Dontechi,software,United States,GTXPro,GTX,4821,Won,5/4/2017,8/12/2017,4935
Z063OYW0,Darcel Schlecht,Melvin Marxen,Central ,Isdom,medical,United States,GTXPro,GTX,4821,Won,10/25/2016,3/11/2017,4514
Z0BGG6IJ,Markita Hansen,Celia Rouche,West ,Y-corporation,employment,United States,GTX Basic,GTX,550,Won,2/24/2017,5/5/2017,595
Z0R5O2VW,Cassey Cress,Rocco Neubert,East ,Donware,marketing,United States,GTX Plus Pro,GTX,5482,Lost,3/18/2017,5/24/2017,0
Z0RLNFVY,Boris Faz,Rocco Neubert,East ,NULL,NULL,NULL,GTX Plus Basic,GTX,1096,Engaging,3/16/2017,NULL,NULL
Z0TSV030,Garret Kinder,Cara Losch,East ,Opentech,finance,United States,GTX Basic,GTX,550,Won,1/19/2017,3/30/2017,617
Z173R82Y,Daniell Hammack,Rocco Neubert,East ,Sumace,retail,Romania,GTX Plus Basic,GTX,1096,Won,10/16/2017,12/25/2017,1008
Z1IF1M5M,Moses Frase,Dustin Brinkmann,Central ,Konmatfix,marketing,United States,GTX Plus Basic,GTX,1096,Won,11/25/2017,11/29/2017,1001
Z1NWKS9A,Vicki Laflamme,Celia Rouche,West ,Finjob,employment,United States,MG Special,MG,55,Lost,6/29/2017,7/5/2017,0
Z1RN8D42,Kary Hendrixson,Summer Sewald,West ,Singletechno,retail,United States,GTXPro,GTX,4821,Won,3/13/2017,6/2/2017,5606
Z1WLLL1H,Kami Bicknell,Summer Sewald,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,1/21/2017,NULL,NULL
Z216TKEU,Elease Gluck,Celia Rouche,West ,Singletechno,retail,United States,MG Special,MG,55,Won,10/18/2017,10/20/2017,47
Z236WCM1,Kary Hendrixson,Summer Sewald,West ,Vehement Capital Partners,finance,United States,GTX Plus Basic,GTX,1096,Engaging,5/5/2017,NULL,NULL
Z29AX2KB,Kary Hendrixson,Summer Sewald,West ,Condax,medical,United States,GTX Plus Basic,GTX,1096,Won,4/9/2017,6/20/2017,983
Z2E1UVVB,Violet Mclelland,Cara Losch,East ,NULL,NULL,NULL,MG Advanced,MG,3393,Engaging,5/7/2017,NULL,NULL
Z2M1XXEK,Wilburn Farren,Cara Losch,East ,Iselectrics,technolgy,United States,GTX Plus Pro,GTX,5482,Won,4/21/2017,4/22/2017,6263
Z2S4KUPO,Kary Hendrixson,Summer Sewald,West ,Rantouch,telecommunications,United States,GTX Plus Basic,GTX,1096,Won,2/27/2017,3/10/2017,1173
Z30RS0CL,Donn Cantrell,Rocco Neubert,East ,Iselectrics,technolgy,United States,GTX Basic,GTX,550,Lost,2/26/2017,6/1/2017,0
Z31RDLIF,Rosie Papadopoulos,Cara Losch,East ,Gekko & Co,retail,United States,MG Advanced,MG,3393,Lost,7/28/2017,11/27/2017,0
Z353E8FR,Garret Kinder,Cara Losch,East ,Condax,medical,United States,MG Advanced,MG,3393,Lost,4/18/2017,4/30/2017,0
Z3FOWY9N,Kary Hendrixson,Summer Sewald,West ,Scotfind,software,United States,GTX Plus Pro,GTX,5482,Won,5/12/2017,6/22/2017,5698
Z3QJESWJ,Corliss Cosme,Cara Losch,East ,Kinnamplus,retail,United States,GTX Plus Pro,GTX,5482,Won,6/24/2017,8/22/2017,5038
Z3TX2K6F,Maureen Marcano,Summer Sewald,West ,Dalttechnology,software,United States,GTXPro,GTX,4821,Lost,7/11/2017,7/20/2017,0
Z4A1R9CJ,Moses Frase,Dustin Brinkmann,Central ,Finhigh,finance,United States,GTX Plus Basic,GTX,1096,Won,4/6/2017,5/22/2017,1147
Z4CFFZAW,Violet Mclelland,Cara Losch,East ,Opentech,finance,United States,MG Special,MG,55,Won,6/6/2017,9/10/2017,63
Z4JQEOMT,Lajuana Vencill,Dustin Brinkmann,Central ,NULL,NULL,NULL,GTX Basic,GTX,550,Prospecting,NULL,NULL,NULL
Z4OOTJAJ,Darcel Schlecht,Melvin Marxen,Central ,NULL,NULL,NULL,GTX Plus Pro,GTX,5482,Engaging,8/10/2017,NULL,NULL
Z50GQV8I,Corliss Cosme,Cara Losch,East ,Vehement Capital Partners,finance,United States,GTX Basic,GTX,550,Won,4/4/2017,4/11/2017,593
Z5BCBTAO,Versie Hillebrand,Dustin Brinkmann,Central ,Konmatfix,marketing,United States,MG Special,MG,55,Won,1/21/2017,5/20/2017,60
Z64MQTF2,Jonathan Berthelot,Melvin Marxen,Central ,Rangreen,technolgy,Panama,GTXPro,GTX,4821,Won,5/7/2017,8/14/2017,5310
Z6AO7S3R,Lajuana Vencill,Dustin Brinkmann,Central ,Hottechi,technolgy,Korea,MG Advanced,MG,3393,Lost,8/23/2017,11/7/2017,0
Z6ETLZQU,Corliss Cosme,Cara Losch,East ,Mathtouch,marketing,Jordan,GTX Plus Pro,GTX,5482,Won,10/1/2017,12/18/2017,5528
Z6FPHRV7,Corliss Cosme,Cara Losch,East ,Ganjaflex,retail,Japan,GTX Basic,GTX,550,Won,7/28/2017,11/11/2017,550
Z6R4KJFU,Daniell Hammack,Rocco Neubert,East ,NULL,NULL,NULL,GTXPro,GTX,4821,Engaging,6/25/2017,NULL,NULL
Z6VQW8TB,Versie Hillebrand,Dustin Brinkmann,Central ,NULL,NULL,NULL,GTX Basic,GTX,550,Prospecting,NULL,NULL,NULL
Z72Y3C3C,Anna Snelling,Dustin Brinkmann,Central ,Dontechi,software,United States,MG Special,MG,55,Won,3/26/2017,4/4/2017,54
Z75ND4JF,Kary Hendrixson,Summer Sewald,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,1/4/2017,NULL,NULL
Z75R686C,Hayden Neloms,Celia Rouche,West ,Singletechno,retail,United States,MG Advanced,MG,3393,Won,5/28/2017,8/28/2017,3701
Z769EPTS,Zane Levy,Summer Sewald,West ,Hottechi,technolgy,Korea,GTX Basic,GTX,550,Lost,3/26/2017,5/14/2017,0
Z7EBMMAE,Versie Hillebrand,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,7/24/2017,NULL,NULL
Z7GJE1K0,Rosalina Dieter,Celia Rouche,West ,Dalttechnology,software,United States,MG Special,MG,55,Won,11/23/2017,12/7/2017,49
Z7JCS0ZW,Gladys Colclough,Melvin Marxen,Central ,Domzoom,entertainment,United States,GTX Plus Pro,GTX,5482,Lost,11/21/2017,11/24/2017,0
Z7OH4GWO,Kami Bicknell,Summer Sewald,West ,NULL,NULL,NULL,GTXPro,GTX,4821,Engaging,4/13/2017,NULL,NULL
Z7Q2USU1,Markita Hansen,Celia Rouche,West ,NULL,NULL,NULL,MG Special,MG,55,Engaging,8/11/2017,NULL,NULL
Z89NKUC7,Anna Snelling,Dustin Brinkmann,Central ,Plussunin,retail,United States,MG Special,MG,55,Prospecting,NULL,NULL,NULL
Z8HW4Z9W,Rosie Papadopoulos,Cara Losch,East ,Kan-code,software,United States,GTX Basic,GTX,550,Lost,7/18/2017,7/26/2017,0
Z8JLMCOM,Vicki Laflamme,Celia Rouche,West ,Hatfan,services,United States,GTXPro,GTX,4821,Won,5/27/2017,6/2/2017,4644
Z8RI8RLU,Moses Frase,Dustin Brinkmann,Central ,Streethex,retail,Belgium,GTX Basic,GTX,550,Won,3/14/2017,6/3/2017,502
Z8Z77GN3,Kami Bicknell,Summer Sewald,West ,NULL,NULL,NULL,GTXPro,GTX,4821,Engaging,8/24/2017,NULL,NULL
Z99W80UY,Niesha Huffines,Melvin Marxen,Central ,Zencorporation,technolgy,China,GTX Plus Pro,GTX,5482,Prospecting,NULL,NULL,NULL
Z9CW6K35,Niesha Huffines,Melvin Marxen,Central ,NULL,NULL,NULL,MG Special,MG,55,Prospecting,NULL,NULL,NULL
Z9DK5289,Kami Bicknell,Summer Sewald,West ,Golddex,finance,United States,GTXPro,GTX,4821,Lost,7/10/2017,7/12/2017,0
Z9KNL9A1,Kary Hendrixson,Summer Sewald,West ,Groovestreet,retail,United States,GTXPro,GTX,4821,Won,7/14/2017,7/24/2017,5161
Z9QZKUV5,Zane Levy,Summer Sewald,West ,Zumgoity,medical,United States,GTX Basic,GTX,550,Engaging,3/30/2017,NULL,NULL
Z9S1ZX7W,Daniell Hammack,Rocco Neubert,East ,Condax,medical,United States,GTX Plus Basic,GTX,1096,Engaging,7/2/2017,NULL,NULL
Z9SY11HK,Hayden Neloms,Celia Rouche,West ,Labdrill,medical,United States,MG Advanced,MG,3393,Won,4/21/2017,4/30/2017,3303
Z9W748SJ,Cassey Cress,Rocco Neubert,East ,Iselectrics,technolgy,United States,MG Special,MG,55,Won,6/21/2017,7/3/2017,60
Z9WFXNX3,Markita Hansen,Celia Rouche,West ,Golddex,finance,United States,MG Advanced,MG,3393,Lost,11/24/2017,11/29/2017,0
ZA1YVJQC,Garret Kinder,Cara Losch,East ,Donquadtech,technolgy,United States,MG Advanced,MG,3393,Won,5/11/2017,8/11/2017,3552
ZA2MIHIM,Hayden Neloms,Celia Rouche,West ,Green-Plus,services,United States,GTX Plus Pro,GTX,5482,Won,8/18/2017,8/20/2017,6529
ZA6AJ0N1,Darcel Schlecht,Melvin Marxen,Central ,Scottech,marketing,United States,GTXPro,GTX,4821,Won,4/24/2017,8/15/2017,5191
ZA6CBQAL,Donn Cantrell,Rocco Neubert,East ,Zotware,software,United States,GTXPro,GTX,4821,Won,6/4/2017,6/20/2017,4308
ZALE38AC,James Ascencio,Summer Sewald,West ,Newex,services,Germany,GTXPro,GTX,4821,Lost,4/20/2017,5/9/2017,0
ZAY2J4I5,Vicki Laflamme,Celia Rouche,West ,Zoomit,entertainment,United States,MG Advanced,MG,3393,Lost,8/28/2017,9/10/2017,0
ZB3JRI67,Marty Freudenburg,Melvin Marxen,Central ,NULL,NULL,NULL,GTX Basic,GTX,550,Prospecting,NULL,NULL,NULL
ZBAMKTFX,Kary Hendrixson,Summer Sewald,West ,Labdrill,medical,United States,GTXPro,GTX,4821,Won,4/26/2017,8/8/2017,4901
ZBB9CDO4,Kami Bicknell,Summer Sewald,West ,J-Texon,retail,United States,GTX Plus Basic,GTX,1096,Won,9/1/2017,9/18/2017,1088
ZBBMGEV4,Darcel Schlecht,Melvin Marxen,Central ,Inity,marketing,United States,GTX Plus Basic,GTX,1096,Won,2/11/2017,5/16/2017,1189
ZBDT3T2H,Kary Hendrixson,Summer Sewald,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,9/18/2017,NULL,NULL
ZC3KKSUK,James Ascencio,Summer Sewald,West ,Plexzap,retail,United States,GTXPro,GTX,4821,Won,12/23/2016,3/2/2017,5040
ZC3UEHXG,Reed Clapper,Rocco Neubert,East ,Opentech,finance,United States,GTX Plus Pro,GTX,5482,Won,5/9/2017,5/17/2017,5406
ZC987DAQ,Markita Hansen,Celia Rouche,West ,NULL,NULL,NULL,MG Advanced,MG,3393,Engaging,8/7/2017,NULL,NULL
ZCA1IRGD,Moses Frase,Dustin Brinkmann,Central ,Warephase,services,United States,MG Advanced,MG,3393,Won,2/24/2017,5/6/2017,3063
ZCAEQT06,Lajuana Vencill,Dustin Brinkmann,Central ,Codehow,software,United States,MG Advanced,MG,3393,Won,7/19/2017,7/27/2017,3352
ZCCBTBIQ,Vicki Laflamme,Celia Rouche,West ,Doncon,technolgy,United States,GTXPro,GTX,4821,Lost,7/22/2017,7/23/2017,0
ZCFAVNF3,Gladys Colclough,Melvin Marxen,Central ,Streethex,retail,Belgium,MG Special,MG,55,Won,9/11/2017,9/20/2017,53
ZCUMC0XC,Gladys Colclough,Melvin Marxen,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,8/4/2017,NULL,NULL
ZD1X3R4G,Corliss Cosme,Cara Losch,East ,NULL,NULL,NULL,GTX Plus Basic,GTX,1096,Engaging,6/29/2017,NULL,NULL
ZD772DU8,Vicki Laflamme,Celia Rouche,West ,Groovestreet,retail,United States,MG Special,MG,55,Lost,9/21/2017,12/3/2017,0
ZDAJ4PFJ,Moses Frase,Dustin Brinkmann,Central ,Bioholding,medical,Philipines,GTX Basic,GTX,550,Won,9/11/2017,12/3/2017,513
ZDB6D35R,Cassey Cress,Rocco Neubert,East ,Ontomedia,employment,United States,GTX Plus Pro,GTX,5482,Won,9/30/2017,12/19/2017,5026
ZDDZ64A2,Gladys Colclough,Melvin Marxen,Central ,Dontechi,software,United States,MG Advanced,MG,3393,Lost,2/1/2017,6/17/2017,0
ZDRRL61D,Niesha Huffines,Melvin Marxen,Central ,Cancity,retail,United States,GTX Plus Basic,GTX,1096,Lost,7/23/2017,7/25/2017,0
